user_id,recommend_yes,recommend_not
76561198094858770,1,0
76561198094860495,1,0
76561198094879769,1,0
76561198094932472,1,0
76561198094933232,0,1
76561198094936736,5,3
76561198094944801,1,0
76561198094960016,1,0
76561198094960795,3,0
76561198094961153,2,3
76561198094966673,3,0
76561198094973095,3,0
76561198094997873,1,0
76561198095005075,3,0
76561198095035915,2,1
76561198095096914,1,0
76561198095119764,1,0
76561198095124187,1,0
76561198095142204,1,0
76561198095148817,1,0
76561198095149792,0,1
76561198095149879,1,0
76561198095153484,1,0
76561198095160053,1,0
76561198095169213,3,0
76561198095184401,3,0
76561198095204879,1,1
76561198095206391,1,0
76561198095214263,1,0
76561198095217647,1,0
76561198095222384,1,0
76561198095222559,1,0
76561198095224013,1,0
76561198095226942,1,0
76561198095229758,1,0
76561198095238263,8,2
76561198095249718,1,0
76561198095257483,1,1
76561198095259560,1,0
76561198095261449,1,0
76561198095265398,1,0
76561198095271002,1,0
76561198095297673,1,0
76561198095314096,2,0
76561198095317606,1,1
76561198095318446,1,0
76561198095322616,3,0
76561198095337381,3,0
76561198095360391,1,0
76561198095363586,4,0
76561198095370406,1,0
76561198095385702,3,0
76561198095394823,1,0
76561198095402254,1,0
76561198095403022,3,1
76561198095405817,1,0
76561198095426279,0,1
76561198095441194,3,0
76561198095444964,1,0
76561198095448607,1,0
76561198095450609,2,0
76561198095457579,1,0
76561198095458431,1,0
76561198095467701,1,0
76561198095481091,1,0
76561198095481393,4,0
76561198095481910,1,0
76561198095486027,2,0
76561198095494508,1,0
76561198095494678,1,0
76561198095512109,2,3
76561198095526354,2,0
76561198095547867,1,0
76561198095560360,1,1
76561198095562061,6,0
76561198095637062,1,0
76561198095647149,1,0
76561198095653552,2,0
76561198095656344,1,0
76561198095659852,1,0
76561198095660414,0,1
76561198095674132,1,0
76561198095682416,1,0
76561198095685006,3,0
76561198095724838,2,0
76561198095725786,3,0
76561198095735150,2,0
76561198095736920,1,0
76561198095748015,3,0
76561198095765519,3,0
76561198095765572,1,0
76561198095766418,3,1
76561198095767190,0,1
76561198095816476,2,0
76561198095839093,1,0
76561198095839864,10,0
76561198095846048,1,0
76561198095856407,9,1
76561198095857280,2,0
76561198095862530,1,0
76561198095874772,1,0
76561198095902650,1,0
76561198095919114,1,0
76561198095920137,2,0
76561198095920833,7,0
76561198095921346,4,0
76561198095921854,1,0
76561198095923468,3,0
76561198095924536,1,0
76561198095926289,1,1
76561198095928099,2,0
76561198095937802,1,0
76561198095943749,2,0
76561198095945803,2,0
76561198095947504,1,0
76561198095949314,2,0
76561198095949899,1,0
76561198095959526,4,0
76561198095964304,2,0
76561198095979004,1,0
76561198095980012,1,0
76561198095985054,0,1
76561198095997286,2,0
76561198096002072,1,0
76561198096025044,1,0
76561198096032572,1,1
76561198096038814,1,0
76561198096044900,1,0
76561198096045214,1,0
76561198096047698,1,0
76561198096049645,1,0
76561198096054180,1,0
76561198096059368,1,0
76561198096068574,1,0
76561198096079340,6,0
76561198096095430,3,0
76561198096112668,1,0
76561198096133264,2,0
76561198096133548,1,0
76561198096137714,1,0
76561198096143818,3,1
76561198096146616,1,0
76561198096157048,3,0
76561198096176845,1,0
76561198096178902,1,0
76561198096211787,1,0
76561198096221528,1,0
76561198096223608,2,0
76561198096246986,1,0
76561198096257768,1,0
76561198096268241,1,0
76561198096274939,1,0
76561198096279435,1,0
76561198096322505,1,0
76561198096326508,0,1
76561198096332661,2,0
76561198096353062,1,0
76561198096407403,3,0
76561198096417535,5,0
76561198096433372,1,0
76561198096436727,1,0
76561198096442982,1,0
76561198096443555,6,2
76561198096447440,1,0
76561198096452917,1,0
76561198096458693,1,0
76561198096460086,1,0
76561198096479122,1,0
76561198096496816,1,0
76561198096510963,1,0
76561198096529607,1,0
76561198096540669,1,0
76561198096562087,1,0
76561198096565807,2,0
76561198096596971,1,0
76561198096600230,1,1
76561198096611102,0,1
76561198096612310,0,1
76561198096632715,1,0
76561198096634664,1,0
76561198096670934,2,0
76561198096671647,2,0
76561198096678177,1,0
76561198096683619,1,0
76561198096686903,1,0
76561198096694241,7,2
76561198096717859,1,0
76561198096719713,1,0
76561198096734926,1,0
76561198096736743,9,0
76561198096745769,2,0
76561198096745990,0,1
76561198096750939,1,0
76561198096765493,1,0
76561198096766604,0,1
76561198096771953,1,0
76561198096775672,1,0
76561198096782512,1,0
76561198096785215,2,0
76561198096805950,2,0
76561198096816694,1,0
76561198096840499,2,0
76561198096849086,7,0
76561198096849171,1,0
76561198096878685,1,1
76561198096902206,6,0
76561198096921300,1,0
76561198096922815,5,0
76561198097026173,2,0
76561198097034946,4,1
76561198097038758,3,0
76561198097058385,4,0
76561198097058965,1,0
76561198097062795,2,0
76561198097071063,5,0
76561198097073485,1,0
76561198097082352,1,0
76561198097109504,1,0
76561198097127444,1,0
76561198097129448,1,0
76561198097130336,1,0
76561198097150329,1,0
76561198097153372,2,0
76561198097160277,1,0
76561198097165402,1,0
76561198097166040,2,1
76561198097168319,1,0
76561198097172610,3,0
76561198097177685,5,0
76561198097188738,1,0
76561198097194571,1,0
76561198097195766,2,1
76561198097203198,1,0
76561198097208062,2,0
76561198097219763,2,0
76561198097227741,1,0
76561198097265236,2,0
76561198097281049,2,0
76561198097307311,1,0
76561198097313353,0,1
76561198097320856,1,0
76561198097333029,1,0
76561198097341253,1,0
76561198097347172,3,0
76561198097372038,3,0
76561198097402320,0,1
76561198097408489,3,0
76561198097432153,1,0
76561198097442746,1,0
76561198097450390,2,2
76561198097453305,2,0
76561198097466813,1,0
76561198097470405,6,1
76561198097488403,2,0
76561198097516242,1,0
76561198097534775,4,0
76561198097548249,1,0
76561198097565503,1,0
76561198097584957,3,0
76561198097591088,10,0
76561198097608178,3,0
76561198097614571,1,0
76561198097614899,1,0
76561198097621779,5,0
76561198097623724,1,0
76561198097638512,2,0
76561198097640986,1,0
76561198097641296,6,0
76561198097647283,1,0
76561198097679918,1,0
76561198097699089,2,0
76561198097700773,2,0
76561198097704419,2,0
76561198097717253,1,0
76561198097725340,0,1
76561198097726933,2,0
76561198097730477,0,1
76561198097730733,1,0
76561198097736628,2,0
76561198097737597,1,0
76561198097742192,5,0
76561198097747661,2,0
76561198097749829,1,0
76561198097758931,1,0
76561198097762318,2,0
76561198097765368,1,0
76561198097766259,1,0
76561198097768337,2,0
76561198097769867,3,1
76561198097770024,5,0
76561198097790955,8,0
76561198097795611,2,0
76561198097798959,1,0
76561198097799802,2,0
76561198097809601,2,1
76561198097851250,3,0
76561198097857735,1,0
76561198097860960,7,1
76561198097864769,1,0
76561198097874462,1,0
76561198097881853,1,1
76561198097885305,1,0
76561198097888790,2,0
76561198097908877,1,0
76561198097909936,1,0
76561198097913004,1,0
76561198097925653,2,0
76561198097927244,1,0
76561198097932115,1,0
76561198097949523,5,0
76561198097976037,2,0
76561198098009605,2,0
76561198098009902,2,0
76561198098017317,1,0
76561198098025074,1,0
76561198098027263,1,0
76561198098029716,2,0
76561198098039615,1,0
76561198098039823,2,0
76561198098040975,4,0
76561198098051721,1,0
76561198098061553,1,0
76561198098082583,2,0
76561198098088298,4,1
76561198098092348,1,0
76561198098113275,1,0
76561198098136638,1,0
76561198098137546,1,0
76561198098151600,1,0
76561198098152088,4,0
76561198098156317,1,0
76561198098163147,1,0
76561198098180949,2,0
76561198098189754,1,0
76561198098203238,1,0
76561198098215525,2,0
76561198098219771,2,1
76561198098249951,1,0
76561198098270025,1,0
76561198098273392,0,2
76561198098284386,1,0
76561198098285983,1,0
76561198098295542,1,0
76561198098314442,3,0
76561198098315991,1,0
76561198098316646,2,1
76561198098334333,1,0
76561198098346223,2,1
76561198098351244,1,0
76561198098358388,3,0
76561198098359018,2,0
76561198098364705,1,0
76561198098399688,3,0
76561198098402417,4,0
76561198098420905,1,0
76561198098423566,4,2
76561198098447454,1,1
76561198098447960,1,0
76561198098453611,3,0
76561198098456831,1,0
76561198098467152,1,0
76561198098469568,1,0
76561198098479489,1,0
76561198098482126,4,0
76561198098492598,1,0
76561198098497224,1,0
76561198098500523,1,0
76561198098502812,1,0
76561198098526969,2,1
76561198098542735,1,0
76561198098553595,1,0
76561198098572915,1,0
76561198098579167,1,0
76561198098624076,2,0
76561198098640798,1,0
76561198098653023,1,0
76561198098657376,2,0
76561198098661642,1,0
76561198098664585,0,1
76561198098673552,1,0
76561198098675575,2,0
76561198098675629,2,0
76561198098681152,1,0
76561198098719525,1,0
76561198098802468,2,0
76561198098805520,1,0
76561198098816605,1,0
76561198098826029,2,0
76561198098839441,4,0
76561198098839681,1,0
76561198098840056,7,2
76561198098845763,0,1
76561198098851831,1,0
76561198098852080,1,0
76561198098861847,2,0
76561198098920303,2,0
76561198098955388,1,0
76561198098964713,2,1
76561198098998419,4,1
76561198099034624,1,0
76561198099036492,1,0
76561198099036584,2,0
76561198099044926,2,0
76561198099095906,2,0
76561198099099178,1,0
76561198099102298,2,0
76561198099144881,1,0
76561198099179039,6,0
76561198099183003,1,0
76561198099194434,1,0
76561198099249567,1,0
76561198099270623,2,0
76561198099278832,3,0
76561198099289520,2,2
76561198099295859,1,0
76561198099337899,3,3
76561198099349637,3,0
76561198099350431,2,0
76561198099388170,1,0
76561198099408755,2,0
76561198099442511,3,0
76561198099488712,3,1
76561198099532181,2,0
76561198099625419,5,0
76561198099643480,1,0
76561198099648608,1,0
76561198099667653,2,0
76561198099702159,1,0
76561198099718069,3,1
76561198099742716,2,2
76561198099805615,1,0
76561198099819209,1,0
76561198099851380,3,2
76561198099852870,1,0
76561198099885653,0,1
76561198099905142,5,0
76561198099912561,1,0
76561198099932607,2,1
76561198099994082,1,0
76561198100006420,1,0
76561198100038504,1,0
76561198100050147,1,0
76561198100093966,1,0
76561198100094390,1,0
76561198100107287,1,0
76561198100155466,1,0
76561198100158363,1,0
76561198100170399,1,0
76561198100173455,1,0
76561198100173979,3,0
76561198100179741,3,0
76561198100183135,1,0
76561198100189015,4,0
76561198100193015,1,0
76561198100193773,1,0
76561198100230977,1,0
76561198100282394,10,0
76561198100287032,1,0
76561198100326818,3,0
76561198100337291,1,0
76561198100345493,1,0
76561198100347033,1,0
76561198100354890,1,0
76561198100359331,1,0
76561198100363036,1,0
76561198100374797,0,1
76561198100384350,1,0
76561198100396147,0,0
76561198100396363,3,0
76561198100410698,2,1
76561198100417292,2,0
76561198100422868,3,0
76561198100425425,1,0
76561198100496808,1,0
76561198100507019,1,0
76561198100513560,1,0
76561198100529585,1,1
76561198100537065,1,0
76561198100546287,1,0
76561198100578926,0,1
76561198100596275,2,0
76561198100640611,1,0
76561198100642660,1,0
76561198100646196,3,0
76561198100665500,1,0
76561198100719359,3,0
76561198100726428,1,0
76561198100772096,4,0
76561198100783402,1,0
76561198100802387,0,1
76561198100807328,3,0
76561198100811093,4,0
76561198100818344,0,1
76561198100827780,1,0
76561198100835265,1,0
76561198100835850,2,0
76561198100899460,0,1
76561198100915105,0,1
76561198100968099,4,1
76561198100973546,1,0
76561198101001765,1,0
76561198101082014,2,3
76561198101089412,2,0
76561198101093216,9,1
76561198101101733,1,0
76561198101112176,1,0
76561198101120664,1,0
76561198101162214,1,0
76561198101193976,1,0
76561198101205256,2,0
76561198101219872,1,0
76561198101223348,1,0
76561198101239847,0,1
76561198101249923,2,0
76561198101250184,1,0
76561198101264317,2,0
76561198101266650,1,0
76561198101278301,1,1
76561198101281530,1,0
76561198101289379,2,0
76561198101297054,1,0
76561198101298586,4,0
76561198101303629,1,0
76561198101324330,2,0
76561198101332053,1,0
76561198101343639,2,1
76561198101379613,2,2
76561198101401653,3,0
76561198101431323,1,1
76561198101436466,1,0
76561198101449768,2,0
76561198101464908,1,0
76561198101467306,1,0
76561198101480347,5,2
76561198101492787,1,0
76561198101520512,1,0
76561198101528124,1,0
76561198101530172,1,0
76561198101552611,8,2
76561198101561408,2,0
76561198101572628,1,0
76561198101576470,5,0
76561198101581044,2,0
76561198101601949,3,0
76561198101634865,3,1
76561198101648152,0,1
76561198101686893,3,0
76561198101689269,2,0
76561198101694792,1,0
76561198101696219,1,0
76561198101738657,4,2
76561198101743006,6,1
76561198101760793,1,0
76561198101779888,1,0
76561198101800731,2,0
76561198101806017,1,0
76561198101819064,1,0
76561198101854307,1,0
76561198101889026,1,0
76561198101896913,2,0
76561198101913613,2,0
76561198101924684,0,1
76561198101945718,1,0
76561198101957454,1,0
76561198101968197,3,0
76561198101976562,9,0
76561198101994484,6,0
76561198102034206,1,0
76561198102066467,1,0
76561198102078278,1,0
76561198102087487,4,1
76561198102093684,6,1
76561198102162881,4,0
76561198102169883,0,1
76561198102196927,0,1
76561198102220716,1,0
76561198102227860,2,0
76561198102234446,2,0
76561198102241733,4,0
76561198102246392,1,0
76561198102254717,3,0
76561198102256563,7,0
76561198102260813,1,0
76561198102272170,2,0
76561198102278381,1,0
76561198102282651,2,1
76561198102341743,1,0
76561198102348131,1,0
76561198102405632,1,0
76561198102409708,4,1
76561198102410011,1,0
76561198102421718,3,0
76561198102423654,0,0
76561198102434744,1,0
76561198102469448,2,0
76561198102477915,2,0
76561198102485241,2,0
76561198102490796,1,0
76561198102514027,2,0
76561198102667143,0,1
76561198102675608,2,0
76561198102687781,1,0
76561198102818877,2,0
76561198102826090,1,0
76561198102977568,3,0
76561198103020723,0,1
76561198103105807,1,0
76561198103108238,1,0
76561198103124541,1,0
76561198103139418,3,1
76561198103157285,0,1
76561198103169817,1,0
76561198103210517,1,0
76561198103211891,1,0
76561198103217965,1,0
76561198103227480,1,0
76561198103228488,1,0
76561198103243648,8,0
76561198103247656,2,0
76561198103253374,1,0
76561198103270538,1,0
76561198103342524,1,0
76561198103357676,1,0
76561198103361900,4,0
76561198103362354,1,0
76561198103364951,3,0
76561198103370110,2,1
76561198103371005,6,4
76561198103380461,3,0
76561198103382674,2,0
76561198103383125,1,0
76561198103389855,1,0
76561198103401549,1,0
76561198103433951,1,0
76561198103472735,1,0
76561198103482540,1,0
76561198103497161,2,0
76561198103524411,6,0
76561198103541432,1,0
76561198103561722,4,0
76561198103570968,1,0
76561198103635105,7,3
76561198103654255,1,0
76561198103671881,1,0
76561198103674275,2,0
76561198103681937,2,0
76561198103685074,1,0
76561198103697364,3,0
76561198103805487,1,0
76561198103816527,1,0
76561198103845573,2,0
76561198103858676,1,0
76561198103861118,1,0
76561198103892586,1,0
76561198103927245,2,0
76561198103931743,1,0
76561198103976065,2,0
76561198103976113,1,0
76561198104030363,1,0
76561198104043703,1,0
76561198104084938,3,1
76561198104126159,1,0
76561198104201240,1,0
76561198104204975,1,0
76561198104212010,1,1
76561198104248286,1,0
76561198104252420,1,1
76561198104253058,1,0
76561198104273323,0,1
76561198104316360,4,0
76561198104379099,3,0
76561198104385509,1,0
76561198104387311,4,0
76561198104388002,0,1
76561198104393251,1,0
76561198104404617,6,0
76561198104408609,1,0
76561198104410707,2,0
76561198104428121,10,0
76561198104448535,2,2
76561198104466971,1,0
76561198104547955,1,0
76561198104555370,2,1
76561198104575054,1,0
76561198104690534,1,0
76561198104700278,2,0
76561198104717542,2,0
76561198104750935,1,0
76561198104784054,1,0
76561198104785377,1,0
76561198104824869,3,0
76561198104830424,1,0
76561198104834557,4,0
76561198104835967,2,0
76561198104909664,1,0
76561198104984962,2,0
76561198104986767,1,0
76561198104999290,0,1
76561198105002213,1,0
76561198105011167,1,0
76561198105027578,2,1
76561198105105482,1,0
76561198105110458,3,0
76561198105111413,1,0
76561198105114765,1,0
76561198105130240,2,0
76561198105170325,1,0
76561198105233656,1,0
76561198105239601,2,0
76561198105242944,3,0
76561198105270589,4,0
76561198105276761,1,0
76561198105310142,1,0
76561198105315479,1,0
76561198105335206,1,0
76561198105403251,2,0
76561198105430566,5,0
76561198105473254,1,0
76561198105480035,1,0
76561198105566019,2,0
76561198105569576,1,0
76561198105584051,3,0
76561198105634729,3,0
76561198105635842,1,0
76561198105740340,1,1
76561198105743297,1,0
76561198105832212,1,0
76561198105908486,1,0
76561198105953265,1,0
76561198105961037,1,0
76561198106003419,1,0
76561198106068056,1,1
76561198106068855,1,0
76561198106072994,1,0
76561198106082782,1,0
76561198106102416,1,0
76561198106127352,1,0
76561198106169782,1,0
76561198106176122,1,0
76561198106182243,1,0
76561198106191230,1,0
76561198106204590,1,0
76561198106214198,1,0
76561198106224673,2,0
76561198106233971,5,0
76561198106239471,1,0
76561198106282354,1,0
76561198106325217,1,0
76561198106326690,1,3
76561198106346859,3,0
76561198106397262,2,0
76561198106493462,3,0
76561198106518490,1,0
76561198106556898,1,0
76561198106568060,6,2
76561198106591330,1,0
76561198106609214,4,0
76561198106612756,2,0
76561198106618351,7,2
76561198106626996,2,0
76561198106631285,1,0
76561198106652718,1,0
76561198106745188,1,0
76561198106766833,1,0
76561198106769224,2,1
76561198106773321,1,0
76561198106773483,1,0
76561198106774431,1,0
76561198106782017,1,0
76561198106837360,1,0
76561198106844945,1,0
76561198106876307,1,0
76561198106878606,1,0
76561198106882938,1,0
